id,elemento,fecha,anio,month,week,localizacion,medicion
6705,Precipitación pluvial,2017-01-09,2017,1,2,4,-99.0
6706,Precipitación pluvial,2017-01-09,2017,1,2,9,-99.0
6707,Precipitación pluvial,2017-01-09,2017,1,2,2,-99.0
6708,Precipitación pluvial,2017-01-09,2017,1,2,16,-99.0
6709,Precipitación pluvial,2017-01-09,2017,1,2,13,-99.0
6710,Precipitación pluvial,2017-01-09,2017,1,2,1,-99.0
6711,Precipitación pluvial,2017-01-09,2017,1,2,6,-99.0
6712,Precipitación pluvial,2017-01-09,2017,1,2,14,-99.0
6713,Precipitación pluvial,2017-01-09,2017,1,2,15,-99.0
6714,Precipitación pluvial,2017-01-09,2017,1,2,10,-99.0
6715,Precipitación pluvial,2017-01-09,2017,1,2,11,-99.0
6716,Precipitación pluvial,2017-01-09,2017,1,2,8,-99.0
6717,Precipitación pluvial,2017-01-09,2017,1,2,5,-99.0
6718,Precipitación pluvial,2017-01-09,2017,1,2,12,-99.0
6719,Precipitación pluvial,2017-01-09,2017,1,2,3,-99.0
6720,Precipitación pluvial,2017-01-16,2017,1,3,7,-99.0
6721,Precipitación pluvial,2017-01-16,2017,1,3,4,-99.0
6722,Precipitación pluvial,2017-01-16,2017,1,3,9,-99.0
6723,Precipitación pluvial,2017-01-16,2017,1,3,2,-99.0
6724,Precipitación pluvial,2017-01-16,2017,1,3,16,-99.0
6725,Precipitación pluvial,2017-01-16,2017,1,3,13,-99.0
6726,Precipitación pluvial,2017-01-16,2017,1,3,1,-99.0
6727,Precipitación pluvial,2017-01-16,2017,1,3,6,-99.0
6728,Precipitación pluvial,2017-01-16,2017,1,3,14,-99.0
6729,Precipitación pluvial,2017-01-16,2017,1,3,15,-99.0
6730,Precipitación pluvial,2017-01-16,2017,1,3,10,-99.0
6731,Precipitación pluvial,2017-01-16,2017,1,3,11,-99.0
6732,Precipitación pluvial,2017-01-16,2017,1,3,8,-99.0
6733,Precipitación pluvial,2017-01-16,2017,1,3,5,-99.0
6734,Precipitación pluvial,2017-01-16,2017,1,3,12,-99.0
6735,Precipitación pluvial,2017-01-16,2017,1,3,3,-99.0
6736,Precipitación pluvial,2017-01-23,2017,1,4,7,-99.0
6737,Precipitación pluvial,2017-01-23,2017,1,4,4,-99.0
6738,Precipitación pluvial,2017-01-23,2017,1,4,9,-99.0
6739,Precipitación pluvial,2017-01-23,2017,1,4,2,-99.0
6740,Precipitación pluvial,2017-01-23,2017,1,4,16,-99.0
6741,Precipitación pluvial,2017-01-23,2017,1,4,13,-99.0
6742,Precipitación pluvial,2017-01-23,2017,1,4,1,-99.0
6743,Precipitación pluvial,2017-01-23,2017,1,4,6,-99.0
6744,Precipitación pluvial,2017-01-23,2017,1,4,14,-99.0
6745,Precipitación pluvial,2017-01-23,2017,1,4,15,-99.0
6746,Precipitación pluvial,2017-01-23,2017,1,4,10,-99.0
6747,Precipitación pluvial,2017-01-23,2017,1,4,11,-99.0
6748,Precipitación pluvial,2017-01-23,2017,1,4,8,-99.0
6749,Precipitación pluvial,2017-01-23,2017,1,4,5,-99.0
6750,Precipitación pluvial,2017-01-23,2017,1,4,12,-99.0
6751,Precipitación pluvial,2017-01-23,2017,1,4,3,-99.0
6752,Precipitación pluvial,2017-01-30,2017,1,5,7,-99.0
6753,Precipitación pluvial,2017-01-30,2017,1,5,4,-99.0
6754,Precipitación pluvial,2017-01-30,2017,1,5,9,-99.0
6755,Precipitación pluvial,2017-01-30,2017,1,5,2,-99.0
6756,Precipitación pluvial,2017-01-30,2017,1,5,16,-99.0
6757,Precipitación pluvial,2017-01-30,2017,1,5,13,-99.0
6758,Precipitación pluvial,2017-01-30,2017,1,5,1,-99.0
6759,Precipitación pluvial,2017-01-30,2017,1,5,6,-99.0
6760,Precipitación pluvial,2017-01-30,2017,1,5,14,-99.0
6761,Precipitación pluvial,2017-01-30,2017,1,5,15,-99.0
6762,Precipitación pluvial,2017-01-30,2017,1,5,10,-99.0
6763,Precipitación pluvial,2017-01-30,2017,1,5,11,-99.0
6764,Precipitación pluvial,2017-01-30,2017,1,5,8,-99.0
6765,Precipitación pluvial,2017-01-30,2017,1,5,5,-99.0
6766,Precipitación pluvial,2017-01-30,2017,1,5,12,-99.0
6767,Precipitación pluvial,2017-01-30,2017,1,5,3,-99.0
6768,Precipitación pluvial,2017-02-06,2017,2,6,7,-99.0
6769,Precipitación pluvial,2017-02-06,2017,2,6,4,-99.0
6770,Precipitación pluvial,2017-02-06,2017,2,6,9,-99.0
6771,Precipitación pluvial,2017-02-06,2017,2,6,2,-99.0
6772,Precipitación pluvial,2017-02-06,2017,2,6,16,-99.0
6773,Precipitación pluvial,2017-02-06,2017,2,6,13,-99.0
6774,Precipitación pluvial,2017-02-06,2017,2,6,1,-99.0
6775,Precipitación pluvial,2017-02-06,2017,2,6,6,-99.0
6776,Precipitación pluvial,2017-02-06,2017,2,6,14,-99.0
6777,Precipitación pluvial,2017-02-06,2017,2,6,15,-99.0
6778,Precipitación pluvial,2017-02-06,2017,2,6,10,-99.0
6779,Precipitación pluvial,2017-02-06,2017,2,6,11,-99.0
6780,Precipitación pluvial,2017-02-06,2017,2,6,8,-99.0
6781,Precipitación pluvial,2017-02-06,2017,2,6,5,-99.0
6782,Precipitación pluvial,2017-02-06,2017,2,6,12,-99.0
6783,Precipitación pluvial,2017-02-06,2017,2,6,3,-99.0
6784,Precipitación pluvial,2017-02-13,2017,2,7,7,-99.0
6785,Precipitación pluvial,2017-02-13,2017,2,7,4,-99.0
6786,Precipitación pluvial,2017-02-13,2017,2,7,9,-99.0
6787,Precipitación pluvial,2017-02-13,2017,2,7,2,-99.0
6788,Precipitación pluvial,2017-02-13,2017,2,7,16,-99.0
6789,Precipitación pluvial,2017-02-13,2017,2,7,13,-99.0
6790,Precipitación pluvial,2017-02-13,2017,2,7,1,-99.0
6791,Precipitación pluvial,2017-02-13,2017,2,7,6,-99.0
6792,Precipitación pluvial,2017-02-13,2017,2,7,14,-99.0
6793,Precipitación pluvial,2017-02-13,2017,2,7,15,-99.0
6794,Precipitación pluvial,2017-02-13,2017,2,7,10,-99.0
6795,Precipitación pluvial,2017-02-13,2017,2,7,11,-99.0
6796,Precipitación pluvial,2017-02-13,2017,2,7,8,-99.0
6797,Precipitación pluvial,2017-02-13,2017,2,7,5,-99.0
6798,Precipitación pluvial,2017-02-13,2017,2,7,12,-99.0
6799,Precipitación pluvial,2017-02-13,2017,2,7,3,-99.0
6800,Precipitación pluvial,2017-02-20,2017,2,8,7,-99.0
6801,Precipitación pluvial,2017-02-20,2017,2,8,4,-99.0
6802,Precipitación pluvial,2017-02-20,2017,2,8,9,-99.0
6803,Precipitación pluvial,2017-02-20,2017,2,8,2,-99.0
6804,Precipitación pluvial,2017-02-20,2017,2,8,16,-99.0
6805,Precipitación pluvial,2017-02-20,2017,2,8,13,-99.0
6806,Precipitación pluvial,2017-02-20,2017,2,8,1,-99.0
6807,Precipitación pluvial,2017-02-20,2017,2,8,6,-99.0
6808,Precipitación pluvial,2017-02-20,2017,2,8,14,-99.0
6809,Precipitación pluvial,2017-02-20,2017,2,8,15,-99.0
6810,Precipitación pluvial,2017-02-20,2017,2,8,10,-99.0
6811,Precipitación pluvial,2017-02-20,2017,2,8,11,-99.0
6812,Precipitación pluvial,2017-02-20,2017,2,8,8,-99.0
6813,Precipitación pluvial,2017-02-20,2017,2,8,5,-99.0
6814,Precipitación pluvial,2017-02-20,2017,2,8,12,-99.0
6815,Precipitación pluvial,2017-02-20,2017,2,8,3,-99.0
6816,Precipitación pluvial,2017-02-27,2017,2,9,7,-99.0
6817,Precipitación pluvial,2017-02-27,2017,2,9,4,-99.0
6818,Precipitación pluvial,2017-02-27,2017,2,9,9,-99.0
6819,Precipitación pluvial,2017-02-27,2017,2,9,2,-99.0
6820,Precipitación pluvial,2017-02-27,2017,2,9,16,-99.0
6821,Precipitación pluvial,2017-02-27,2017,2,9,13,-99.0
6822,Precipitación pluvial,2017-02-27,2017,2,9,1,-99.0
6823,Precipitación pluvial,2017-02-27,2017,2,9,6,-99.0
6824,Precipitación pluvial,2017-02-27,2017,2,9,14,-99.0
6825,Precipitación pluvial,2017-02-27,2017,2,9,15,-99.0
6826,Precipitación pluvial,2017-02-27,2017,2,9,10,-99.0
6827,Precipitación pluvial,2017-02-27,2017,2,9,11,-99.0
6828,Precipitación pluvial,2017-02-27,2017,2,9,8,-99.0
6829,Precipitación pluvial,2017-02-27,2017,2,9,5,-99.0
6830,Precipitación pluvial,2017-02-27,2017,2,9,12,-99.0
6831,Precipitación pluvial,2017-02-27,2017,2,9,3,-99.0
6832,Precipitación pluvial,2017-03-06,2017,3,10,7,-99.0
6833,Precipitación pluvial,2017-03-06,2017,3,10,4,-99.0
6834,Precipitación pluvial,2017-03-06,2017,3,10,9,-99.0
6835,Precipitación pluvial,2017-03-06,2017,3,10,2,-99.0
6836,Precipitación pluvial,2017-03-06,2017,3,10,16,-99.0
6837,Precipitación pluvial,2017-03-06,2017,3,10,13,-99.0
6838,Precipitación pluvial,2017-03-06,2017,3,10,1,-99.0
6839,Precipitación pluvial,2017-03-06,2017,3,10,6,-99.0
6840,Precipitación pluvial,2017-03-06,2017,3,10,14,-99.0
6841,Precipitación pluvial,2017-03-06,2017,3,10,15,-99.0
6842,Precipitación pluvial,2017-03-06,2017,3,10,10,-99.0
6843,Precipitación pluvial,2017-03-06,2017,3,10,11,-99.0
6844,Precipitación pluvial,2017-03-06,2017,3,10,8,-99.0
6845,Precipitación pluvial,2017-03-06,2017,3,10,5,-99.0
6846,Precipitación pluvial,2017-03-06,2017,3,10,12,-99.0
6847,Precipitación pluvial,2017-03-06,2017,3,10,3,-99.0
6848,Precipitación pluvial,2017-03-13,2017,3,11,7,-99.0
6849,Precipitación pluvial,2017-03-13,2017,3,11,4,-99.0
6850,Precipitación pluvial,2017-03-13,2017,3,11,9,-99.0
6851,Precipitación pluvial,2017-03-13,2017,3,11,2,-99.0
6852,Precipitación pluvial,2017-03-13,2017,3,11,16,-99.0
6853,Precipitación pluvial,2017-03-13,2017,3,11,13,-99.0
6854,Precipitación pluvial,2017-03-13,2017,3,11,1,-99.0
6855,Precipitación pluvial,2017-03-13,2017,3,11,6,-99.0
6856,Precipitación pluvial,2017-03-13,2017,3,11,14,-99.0
6857,Precipitación pluvial,2017-03-13,2017,3,11,15,-99.0
6858,Precipitación pluvial,2017-03-13,2017,3,11,10,-99.0
6859,Precipitación pluvial,2017-03-13,2017,3,11,11,-99.0
6860,Precipitación pluvial,2017-03-13,2017,3,11,8,-99.0
6861,Precipitación pluvial,2017-03-13,2017,3,11,5,-99.0
6862,Precipitación pluvial,2017-03-13,2017,3,11,12,-99.0
6863,Precipitación pluvial,2017-03-13,2017,3,11,3,-99.0
6864,Precipitación pluvial,2017-03-20,2017,3,12,7,-99.0
6865,Precipitación pluvial,2017-03-20,2017,3,12,4,-99.0
6866,Precipitación pluvial,2017-03-20,2017,3,12,9,-99.0
6867,Precipitación pluvial,2017-03-20,2017,3,12,2,-99.0
6868,Precipitación pluvial,2017-03-20,2017,3,12,16,-99.0
6869,Precipitación pluvial,2017-03-20,2017,3,12,13,-99.0
6870,Precipitación pluvial,2017-03-20,2017,3,12,1,-99.0
6871,Precipitación pluvial,2017-03-20,2017,3,12,6,-99.0
6872,Precipitación pluvial,2017-03-20,2017,3,12,14,-99.0
6873,Precipitación pluvial,2017-03-20,2017,3,12,15,-99.0
6874,Precipitación pluvial,2017-03-20,2017,3,12,10,-99.0
6875,Precipitación pluvial,2017-03-20,2017,3,12,11,-99.0
6876,Precipitación pluvial,2017-03-20,2017,3,12,8,-99.0
6877,Precipitación pluvial,2017-03-20,2017,3,12,5,-99.0
6878,Precipitación pluvial,2017-03-20,2017,3,12,12,-99.0
6879,Precipitación pluvial,2017-03-20,2017,3,12,3,-99.0
6880,Precipitación pluvial,2017-03-27,2017,3,13,7,-99.0
6881,Precipitación pluvial,2017-03-27,2017,3,13,4,-99.0
6882,Precipitación pluvial,2017-03-27,2017,3,13,9,-99.0
6883,Precipitación pluvial,2017-03-27,2017,3,13,2,-99.0
6884,Precipitación pluvial,2017-03-27,2017,3,13,16,-99.0
6885,Precipitación pluvial,2017-03-27,2017,3,13,13,-99.0
6886,Precipitación pluvial,2017-03-27,2017,3,13,1,-99.0
6887,Precipitación pluvial,2017-03-27,2017,3,13,6,-99.0
6888,Precipitación pluvial,2017-03-27,2017,3,13,14,-99.0
6889,Precipitación pluvial,2017-03-27,2017,3,13,15,-99.0
6890,Precipitación pluvial,2017-03-27,2017,3,13,10,-99.0
6891,Precipitación pluvial,2017-03-27,2017,3,13,11,-99.0
6892,Precipitación pluvial,2017-03-27,2017,3,13,8,-99.0
6893,Precipitación pluvial,2017-03-27,2017,3,13,5,-99.0
6894,Precipitación pluvial,2017-03-27,2017,3,13,12,-99.0
6895,Precipitación pluvial,2017-03-27,2017,3,13,3,-99.0
6896,Precipitación pluvial,2017-04-03,2017,4,14,7,-99.0
6897,Precipitación pluvial,2017-04-03,2017,4,14,4,-99.0
6898,Precipitación pluvial,2017-04-03,2017,4,14,9,-99.0
6899,Precipitación pluvial,2017-04-03,2017,4,14,2,-99.0
6900,Precipitación pluvial,2017-04-03,2017,4,14,16,-99.0
6901,Precipitación pluvial,2017-04-03,2017,4,14,13,-99.0
6902,Precipitación pluvial,2017-04-03,2017,4,14,1,-99.0
6903,Precipitación pluvial,2017-04-03,2017,4,14,6,-99.0
6904,Precipitación pluvial,2017-04-03,2017,4,14,14,-99.0
6905,Precipitación pluvial,2017-04-03,2017,4,14,15,-99.0
6906,Precipitación pluvial,2017-04-03,2017,4,14,10,-99.0
6907,Precipitación pluvial,2017-04-03,2017,4,14,11,-99.0
6908,Precipitación pluvial,2017-04-03,2017,4,14,8,-99.0
6909,Precipitación pluvial,2017-04-03,2017,4,14,5,-99.0
6910,Precipitación pluvial,2017-04-03,2017,4,14,12,-99.0
6911,Precipitación pluvial,2017-04-03,2017,4,14,3,-99.0
6912,Precipitación pluvial,2017-04-10,2017,4,15,7,-99.0
6913,Precipitación pluvial,2017-04-10,2017,4,15,4,-99.0
6914,Precipitación pluvial,2017-04-10,2017,4,15,9,-99.0
6915,Precipitación pluvial,2017-04-10,2017,4,15,2,-99.0
6916,Precipitación pluvial,2017-04-10,2017,4,15,16,-99.0
6917,Precipitación pluvial,2017-04-10,2017,4,15,13,-99.0
6918,Precipitación pluvial,2017-04-10,2017,4,15,1,-99.0
6919,Precipitación pluvial,2017-04-10,2017,4,15,6,-99.0
6920,Precipitación pluvial,2017-04-10,2017,4,15,14,-99.0
6921,Precipitación pluvial,2017-04-10,2017,4,15,15,-99.0
6922,Precipitación pluvial,2017-04-10,2017,4,15,10,-99.0
6923,Precipitación pluvial,2017-04-10,2017,4,15,11,-99.0
6924,Precipitación pluvial,2017-04-10,2017,4,15,8,-99.0
6925,Precipitación pluvial,2017-04-10,2017,4,15,5,-99.0
6926,Precipitación pluvial,2017-04-10,2017,4,15,12,-99.0
6927,Precipitación pluvial,2017-04-10,2017,4,15,3,-99.0
6928,Precipitación pluvial,2017-04-17,2017,4,16,7,-99.0
6929,Precipitación pluvial,2017-04-17,2017,4,16,4,-99.0
6930,Precipitación pluvial,2017-04-17,2017,4,16,9,-99.0
6931,Precipitación pluvial,2017-04-17,2017,4,16,2,-99.0
6932,Precipitación pluvial,2017-04-17,2017,4,16,16,-99.0
6933,Precipitación pluvial,2017-04-17,2017,4,16,13,-99.0
6934,Precipitación pluvial,2017-04-17,2017,4,16,1,-99.0
6935,Precipitación pluvial,2017-04-17,2017,4,16,6,-99.0
6936,Precipitación pluvial,2017-04-17,2017,4,16,14,-99.0
6937,Precipitación pluvial,2017-04-17,2017,4,16,15,-99.0
6938,Precipitación pluvial,2017-04-17,2017,4,16,10,-99.0
6939,Precipitación pluvial,2017-04-17,2017,4,16,11,-99.0
6940,Precipitación pluvial,2017-04-17,2017,4,16,8,-99.0
6941,Precipitación pluvial,2017-04-17,2017,4,16,5,-99.0
6942,Precipitación pluvial,2017-04-17,2017,4,16,12,-99.0
6943,Precipitación pluvial,2017-04-17,2017,4,16,3,-99.0
6944,Precipitación pluvial,2017-04-24,2017,4,17,7,-99.0
6945,Precipitación pluvial,2017-04-24,2017,4,17,4,-99.0
6946,Precipitación pluvial,2017-04-24,2017,4,17,9,-99.0
6947,Precipitación pluvial,2017-04-24,2017,4,17,2,-99.0
6948,Precipitación pluvial,2017-04-24,2017,4,17,16,-99.0
6949,Precipitación pluvial,2017-04-24,2017,4,17,13,-99.0
6950,Precipitación pluvial,2017-04-24,2017,4,17,1,-99.0
6951,Precipitación pluvial,2017-04-24,2017,4,17,6,-99.0
6952,Precipitación pluvial,2017-04-24,2017,4,17,14,-99.0
6953,Precipitación pluvial,2017-04-24,2017,4,17,15,-99.0
6954,Precipitación pluvial,2017-04-24,2017,4,17,10,-99.0
6955,Precipitación pluvial,2017-04-24,2017,4,17,11,-99.0
6956,Precipitación pluvial,2017-04-24,2017,4,17,8,-99.0
6957,Precipitación pluvial,2017-04-24,2017,4,17,5,-99.0
6958,Precipitación pluvial,2017-04-24,2017,4,17,12,-99.0
6959,Precipitación pluvial,2017-04-24,2017,4,17,3,-99.0
6960,Precipitación pluvial,2017-05-01,2017,5,18,7,-99.0
6961,Precipitación pluvial,2017-05-01,2017,5,18,4,-99.0
6962,Precipitación pluvial,2017-05-01,2017,5,18,9,-99.0
6963,Precipitación pluvial,2017-05-01,2017,5,18,2,-99.0
6964,Precipitación pluvial,2017-05-01,2017,5,18,16,-99.0
6965,Precipitación pluvial,2017-05-01,2017,5,18,13,-99.0
6966,Precipitación pluvial,2017-05-01,2017,5,18,1,-99.0
6967,Precipitación pluvial,2017-05-01,2017,5,18,6,-99.0
6968,Precipitación pluvial,2017-05-01,2017,5,18,14,-99.0
6969,Precipitación pluvial,2017-05-01,2017,5,18,15,-99.0
6970,Precipitación pluvial,2017-05-01,2017,5,18,10,-99.0
6971,Precipitación pluvial,2017-05-01,2017,5,18,11,-99.0
6972,Precipitación pluvial,2017-05-01,2017,5,18,8,-99.0
6973,Precipitación pluvial,2017-05-01,2017,5,18,5,-99.0
6974,Precipitación pluvial,2017-05-01,2017,5,18,12,-99.0
6975,Precipitación pluvial,2017-05-01,2017,5,18,3,-99.0
6976,Precipitación pluvial,2017-05-08,2017,5,19,7,-99.0
6977,Precipitación pluvial,2017-05-08,2017,5,19,4,5.53
6978,Precipitación pluvial,2017-05-08,2017,5,19,9,14.12
6979,Precipitación pluvial,2017-05-08,2017,5,19,2,4.91
6980,Precipitación pluvial,2017-05-08,2017,5,19,16,-99.0
6981,Precipitación pluvial,2017-05-08,2017,5,19,13,22.87
6982,Precipitación pluvial,2017-05-08,2017,5,19,1,-99.0
6983,Precipitación pluvial,2017-05-08,2017,5,19,6,-99.0
6984,Precipitación pluvial,2017-05-08,2017,5,19,14,5.22
6985,Precipitación pluvial,2017-05-08,2017,5,19,15,3.68
6986,Precipitación pluvial,2017-05-08,2017,5,19,10,11.97
6987,Precipitación pluvial,2017-05-08,2017,5,19,11,1.69
6988,Precipitación pluvial,2017-05-08,2017,5,19,8,1.54
6989,Precipitación pluvial,2017-05-08,2017,5,19,5,19.34
6990,Precipitación pluvial,2017-05-08,2017,5,19,12,-99.0
6991,Precipitación pluvial,2017-05-08,2017,5,19,3,7.37
6992,Precipitación pluvial,2017-05-15,2017,5,20,7,0.69
6993,Precipitación pluvial,2017-05-15,2017,5,20,4,2.46
6994,Precipitación pluvial,2017-05-15,2017,5,20,9,25.48
6995,Precipitación pluvial,2017-05-15,2017,5,20,2,6.45
6996,Precipitación pluvial,2017-05-15,2017,5,20,16,15.66
6997,Precipitación pluvial,2017-05-15,2017,5,20,13,1.54
6998,Precipitación pluvial,2017-05-15,2017,5,20,1,22.41
6999,Precipitación pluvial,2017-05-15,2017,5,20,6,28.25
7000,Precipitación pluvial,2017-05-15,2017,5,20,14,0.49
7001,Precipitación pluvial,2017-05-15,2017,5,20,15,5.5
7002,Precipitación pluvial,2017-05-15,2017,5,20,10,37.76
7003,Precipitación pluvial,2017-05-15,2017,5,20,11,19.34
7004,Precipitación pluvial,2017-05-15,2017,5,20,8,2.61
7005,Precipitación pluvial,2017-05-15,2017,5,20,5,19.03
7006,Precipitación pluvial,2017-05-15,2017,5,20,12,1.69
7007,Precipitación pluvial,2017-05-15,2017,5,20,3,0.46
7008,Precipitación pluvial,2017-05-22,2017,5,21,7,5.68
7009,Precipitación pluvial,2017-05-22,2017,5,21,4,19.19
7010,Precipitación pluvial,2017-05-22,2017,5,21,9,76.45
7011,Precipitación pluvial,2017-05-22,2017,5,21,2,30.39
7012,Precipitación pluvial,2017-05-22,2017,5,21,16,4.14
7013,Precipitación pluvial,2017-05-22,2017,5,21,13,15.66
7014,Precipitación pluvial,2017-05-22,2017,5,21,1,80.59
7015,Precipitación pluvial,2017-05-22,2017,5,21,6,6.75
7016,Precipitación pluvial,2017-05-22,2017,5,21,14,0.84
7017,Precipitación pluvial,2017-05-22,2017,5,21,15,34.85
7018,Precipitación pluvial,2017-05-22,2017,5,21,10,88.42
7019,Precipitación pluvial,2017-05-22,2017,5,21,11,81.97
7020,Precipitación pluvial,2017-05-22,2017,5,21,8,42.06
7021,Precipitación pluvial,2017-05-22,2017,5,21,5,103.46
7022,Precipitación pluvial,2017-05-22,2017,5,21,12,18.73
7023,Precipitación pluvial,2017-05-22,2017,5,21,3,22.87
7024,Precipitación pluvial,2017-05-29,2017,5,22,7,56.03
7025,Precipitación pluvial,2017-05-29,2017,5,22,4,3.07
7026,Precipitación pluvial,2017-05-29,2017,5,22,9,10.13
7027,Precipitación pluvial,2017-05-29,2017,5,22,2,2.0
7028,Precipitación pluvial,2017-05-29,2017,5,22,16,39.76
7029,Precipitación pluvial,2017-05-29,2017,5,22,13,2.3
7030,Precipitación pluvial,2017-05-29,2017,5,22,1,14.12
7031,Precipitación pluvial,2017-05-29,2017,5,22,6,42.52
7032,Precipitación pluvial,2017-05-29,2017,5,22,14,1.38
7033,Precipitación pluvial,2017-05-29,2017,5,22,15,0.49
7034,Precipitación pluvial,2017-05-29,2017,5,22,10,27.94
7035,Precipitación pluvial,2017-05-29,2017,5,22,11,83.2
7036,Precipitación pluvial,2017-05-29,2017,5,22,8,18.57
7037,Precipitación pluvial,2017-05-29,2017,5,22,5,35.61
7038,Precipitación pluvial,2017-05-29,2017,5,22,12,10.44
7039,Precipitación pluvial,2017-05-29,2017,5,22,3,5.53
7040,Precipitación pluvial,2017-06-05,2017,6,23,7,71.23
7041,Precipitación pluvial,2017-06-05,2017,6,23,4,52.5
7042,Precipitación pluvial,2017-06-05,2017,6,23,9,34.69
7043,Precipitación pluvial,2017-06-05,2017,6,23,2,41.29
7044,Precipitación pluvial,2017-06-05,2017,6,23,16,46.97
7045,Precipitación pluvial,2017-06-05,2017,6,23,13,42.06
7046,Precipitación pluvial,2017-06-05,2017,6,23,1,15.04
7047,Precipitación pluvial,2017-06-05,2017,6,23,6,77.37
7048,Precipitación pluvial,2017-06-05,2017,6,23,14,25.17
7049,Precipitación pluvial,2017-06-05,2017,6,23,15,20.88
7050,Precipitación pluvial,2017-06-05,2017,6,23,10,42.52
7051,Precipitación pluvial,2017-06-05,2017,6,23,11,35.92
7052,Precipitación pluvial,2017-06-05,2017,6,23,8,25.79
7053,Precipitación pluvial,2017-06-05,2017,6,23,5,26.71
7054,Precipitación pluvial,2017-06-05,2017,6,23,12,57.87
7055,Precipitación pluvial,2017-06-05,2017,6,23,3,29.47
7056,Precipitación pluvial,2017-06-12,2017,6,24,7,-99.0
7057,Precipitación pluvial,2017-06-12,2017,6,24,4,35.92
7058,Precipitación pluvial,2017-06-12,2017,6,24,9,-99.0
7059,Precipitación pluvial,2017-06-12,2017,6,24,2,23.33
7060,Precipitación pluvial,2017-06-12,2017,6,24,16,-99.0
7061,Precipitación pluvial,2017-06-12,2017,6,24,13,12.59
7062,Precipitación pluvial,2017-06-12,2017,6,24,1,-99.0
7063,Precipitación pluvial,2017-06-12,2017,6,24,6,0.3
7064,Precipitación pluvial,2017-06-12,2017,6,24,14,8.6
7065,Precipitación pluvial,2017-06-12,2017,6,24,15,15.35
7066,Precipitación pluvial,2017-06-12,2017,6,24,10,-99.0
7067,Precipitación pluvial,2017-06-12,2017,6,24,11,15.35
7068,Precipitación pluvial,2017-06-12,2017,6,24,8,3.53
7069,Precipitación pluvial,2017-06-12,2017,6,24,5,3.68
7070,Precipitación pluvial,2017-06-12,2017,6,24,12,3.2
7071,Precipitación pluvial,2017-06-12,2017,6,24,3,40.68
7072,Precipitación pluvial,2017-06-19,2017,6,25,7,66.31
7073,Precipitación pluvial,2017-06-19,2017,6,25,4,0.49
7074,Precipitación pluvial,2017-06-19,2017,6,25,9,-99.0
7075,Precipitación pluvial,2017-06-19,2017,6,25,2,20.3
7076,Precipitación pluvial,2017-06-19,2017,6,25,16,27.32
7077,Precipitación pluvial,2017-06-19,2017,6,25,13,0.87
7078,Precipitación pluvial,2017-06-19,2017,6,25,1,42.98
7079,Precipitación pluvial,2017-06-19,2017,6,25,6,109.3
7080,Precipitación pluvial,2017-06-19,2017,6,25,14,1.11
7081,Precipitación pluvial,2017-06-19,2017,6,25,15,1.0
7082,Precipitación pluvial,2017-06-19,2017,6,25,10,50.66
7083,Precipitación pluvial,2017-06-19,2017,6,25,11,21.18
7084,Precipitación pluvial,2017-06-19,2017,6,25,8,8.9
7085,Precipitación pluvial,2017-06-19,2017,6,25,5,48.51
7086,Precipitación pluvial,2017-06-19,2017,6,25,12,7.21
7087,Precipitación pluvial,2017-06-19,2017,6,25,3,3.68
7088,Precipitación pluvial,2017-06-26,2017,6,26,7,45.44
7089,Precipitación pluvial,2017-06-26,2017,6,26,4,142.45
7090,Precipitación pluvial,2017-06-26,2017,6,26,9,51.27
7091,Precipitación pluvial,2017-06-26,2017,6,26,2,58.03
7092,Precipitación pluvial,2017-06-26,2017,6,26,16,58.64
7093,Precipitación pluvial,2017-06-26,2017,6,26,13,52.19
7094,Precipitación pluvial,2017-06-26,2017,6,26,1,64.78
7095,Precipitación pluvial,2017-06-26,2017,6,26,6,42.67
7096,Precipitación pluvial,2017-06-26,2017,6,26,14,70.0
7097,Precipitación pluvial,2017-06-26,2017,6,26,15,22.72
7098,Precipitación pluvial,2017-06-26,2017,6,26,10,50.96
7099,Precipitación pluvial,2017-06-26,2017,6,26,11,35.92
7100,Precipitación pluvial,2017-06-26,2017,6,26,8,32.54
7101,Precipitación pluvial,2017-06-26,2017,6,26,5,56.8
7102,Precipitación pluvial,2017-06-26,2017,6,26,12,28.86
7103,Precipitación pluvial,2017-06-26,2017,6,26,3,76.14
7104,Precipitación pluvial,2017-07-03,2017,7,27,7,77.52
7105,Precipitación pluvial,2017-07-03,2017,7,27,4,77.98
7106,Precipitación pluvial,2017-07-03,2017,7,27,9,74.3
7107,Precipitación pluvial,2017-07-03,2017,7,27,2,73.38
7108,Precipitación pluvial,2017-07-03,2017,7,27,16,52.5
7109,Precipitación pluvial,2017-07-03,2017,7,27,13,95.79
7110,Precipitación pluvial,2017-07-03,2017,7,27,1,91.64
7111,Precipitación pluvial,2017-07-03,2017,7,27,6,50.35
7112,Precipitación pluvial,2017-07-03,2017,7,27,14,81.97
7113,Precipitación pluvial,2017-07-03,2017,7,27,15,57.1
7114,Precipitación pluvial,2017-07-03,2017,7,27,10,120.04
7115,Precipitación pluvial,2017-07-03,2017,7,27,11,139.08
7116,Precipitación pluvial,2017-07-03,2017,7,27,8,39.45
7117,Precipitación pluvial,2017-07-03,2017,7,27,5,143.99
7118,Precipitación pluvial,2017-07-03,2017,7,27,12,29.47
